x1,p1,x2,p2,x3,p3,t
-0.08008614967931049,0.015351310659299618,0.22513808691385548,0.08944989327240771,-0.14505193722808024,-0.10480120393170432,2543.199434025549
-0.05423739768923096,0.051045783451055426,0.2420331578870706,-0.11872418910587575,-0.18779576018592908,0.06767840565481655,11934.906179571915
-0.09671063762618151,0.025455704551458253,-0.03906719642958644,0.24683197908181959,0.13577783407250432,-0.2722876836332709,4520.240012084718
-0.13935011704145903,-0.2254210741646612,-0.023133829977998996,0.24190159819292342,0.16248394702412403,-0.016480524028259398,2138.9136861996594
-0.03762775129507249,-0.1721695037186455,0.08389212572452247,-0.17292655530212236,-0.0462643744133998,0.34509605902077056,4406.124141411194
0.0017374314705836079,-0.251200162277682,-0.054228086216137554,0.34472564929376137,0.05249065476212978,-0.09352548701607628,6996.525700065985
0.06949454810689185,-0.02618256824583543,-0.19599530280105207,0.04091565393427814,0.1265007547125171,-0.014733085688449644,9355.749691646004
-0.12499338056817406,-0.29952641045587497,0.05510636873004618,0.21102393416588683,0.06988701185297458,0.08850247628999293,4034.8645252993065
-0.011672746607269897,0.16241616162037906,-0.06578186143509127,-0.34053284792288413,0.07745460805350544,0.17811668630250252,12808.134504298296
-0.19361378792747092,-0.21369174257790882,0.03413469638320437,0.03855595935920672,0.1594790915617329,0.17513578321870105,9661.396711035033
0.06847241154245208,0.04864277976803866,0.17460511554876706,0.031041782425430466,-0.2430775270735788,-0.07968456219346934,10104.734400370982
-0.10768918137590375,0.28367027713849213,-0.005865721833830405,-0.2672549068479498,0.11355490322853062,-0.01641537029053987,7737.853022371186
-0.21297519864635256,-0.060831942916833345,0.004577614117144631,-0.12726796421506956,0.20839758452215712,0.18809990713189692,15872.74908883154
-0.0008992330254194386,0.06386023135300035,0.2534117394101449,0.051071917904979176,-0.2525125063715269,-0.11493214925798204,11600.083577556134
-0.07118245286148565,0.23862501292855356,0.03890051969803137,0.10526254215276434,0.032281933173936954,-0.3438875550813102,3245.9719700462774
-0.22432197763592693,0.10674760967981106,0.04037419869447997,0.06545286131743423,0.18394777894452824,-0.17220047099725472,14015.046932143125
-0.08054174077482834,0.23720222040669178,-0.04569292499552187,0.05330873997452417,0.12623466574564127,-0.2905109603812086,19291.0216017851
-0.18953711995612915,-0.20979853254762743,0.030794783909398615,0.19509759238676785,0.15874233606430754,0.014700940160862177,10000.167223404334
-0.022237091848799507,-0.208896897146719,0.1287040379609429,-0.09163731881726002,-0.10646694613389462,0.30053421596397156,17790.4012789229
0.0930058830331719,-0.035156035632792584,-0.2073993878515386,0.04091920640067599,0.11439350483457876,-0.005763170767881257,6832.273053422193
0.2524696561269189,0.09056568714405755,-0.20956848675718692,-0.0966089033459955,-0.04290116935509986,0.006043216201930348,11342.882552554185
-0.239333358969963,0.01022992188994393,0.07349968963287838,0.062384682735696376,0.1658336693584004,-0.07261460462563991,8550.9192659222
0.03010298347302308,-0.11337357380195154,-0.16406245049630913,-0.03539446468942566,0.13395946704501965,0.1487680384913794,8734.94526053598
-0.023839618969394172,0.03259526255626469,-0.06795249946677999,0.26855524349480664,0.09179211843071927,-0.3011505060510721,15531.183699942007
0.03345142814216797,0.14498375660689822,-0.15766535535984352,0.038216973471775426,0.124213927235963,-0.18320073007867366,10712.083469953126
-0.12008757657182466,0.03531403420068927,0.00744110754641056,-0.2868851999608494,0.11264646899987449,0.2515711657601628,19074.844538897334
0.11683163935430338,-0.31820534239869797,-0.07186153646355779,0.15085412251878272,-0.044970102872899126,0.16735121987991194,10884.163202962043
0.12678942213002303,0.2661348065474564,-0.062484769355041596,-0.00933689693818714,-0.06430465277116498,-0.2567979096092684,1641.8984455004959
-0.08528410217806094,-0.1960530736968517,0.1549359843115206,0.23676156669067197,-0.06965188211580653,-0.04070849299381744,7326.848033500408
-0.2692618399702791,-0.03741925057263212,0.02006360515698461,0.08471410904038917,0.24919823479932954,-0.04729485846776396,17017.010080090033
-0.042384958607212316,0.22251015285048056,0.11517366572302712,0.0883161352749274,-0.07278870709602976,-0.31082628812540336,8125.500860959016
-0.0709157274114142,0.23472831774311087,0.021284384390190716,0.11177366380488762,0.04963134302162076,-0.34650198154799555,544.0473178969918
-0.19331444596630126,0.11884432954513865,0.11470824395962333,-0.06805086613659768,0.07860620202616633,-0.050793463408536334,4943.544779947067
0.10349740015466243,-0.019997948954450517,-0.21202362634554933,0.05252783016597226,0.1085262261941515,-0.032529881211518466,1342.8874147390934
-0.06747510284584263,0.022058929262877607,0.2371379003563479,-0.10083061369093822,-0.16966279753040903,0.07877168442806617,19877.040228425456
-0.0605392443301453,-0.10200780284555748,0.05479162267775107,0.34395568565814466,0.005747621628629504,-0.24194788281257965,19411.60626754347
0.11587945168820268,-0.056301697419399575,-0.18095965063712605,0.2229277069612553,0.06508019894115002,-0.16662600954186008,16005.167022651736
-0.13706816598385352,-0.11903687703226723,0.0702223487838641,-0.16733757884417616,0.06684581721167523,0.28637445587644106,12036.342428109348
-0.09499809898456144,0.22543359284429176,0.0334155698111024,0.10518997285710399,0.0615825291684317,-0.3306235657013985,15299.197209033631
-0.15840863564090493,0.15046527192210324,0.08425201601953422,-0.2472053441290151,0.07415661963294859,0.09674007220691919,3384.508931683559
-0.212116896474188,0.11642346565014505,0.04183506670001624,-0.19402574693569588,0.17028182979309822,0.0776022812855455,5860.464636388796
-0.16329360935273887,0.06417851956924281,0.1390560129906323,-0.1429809455518804,0.02423759638016118,0.07880242598263848,10481.337506007285
0.1584221898111926,-0.19232813501708634,-0.047390448566440674,0.012724843938892047,-0.11103174122770869,0.17960329107819795,7132.485622455178
-0.04110179174096234,-0.10619744620907434,0.2437117299876101,-0.01567803682606011,-0.2026099382448142,0.1218754830351378,913.579304908001
-0.06106078566382624,0.007940004996891598,-0.07372529297459972,-0.25337831121701604,0.13478607861699612,0.2454383062201334,19663.068907144254
-0.008494201816625678,-0.08593723966744228,0.21850564209647477,-0.09910645681993516,-0.21001144025802818,0.18504369648737715,8827.098387096934
-0.06163504822527083,0.2728386235616651,-0.06737545591236865,-0.032248862672049995,0.1290105041552968,-0.2405897608896161,10080.008787583052
-0.09856221959342576,0.13191074262983557,0.17457772063724264,-0.20073120253132015,-0.07601550102707579,0.06882045990148336,6470.826350693977
-0.003927135480884114,0.13916767076733183,-0.0905377010453221,0.17503925673167747,0.09446483654656483,-0.3142069274990085,5194.895054942741
-0.12304078616066291,0.2709634759597972,0.008924760505303407,-0.2668161424820287,0.11411602567415578,-0.004147333477765951,7737.797706415248
-0.03427087910250041,-0.07729806875115558,0.07855116937163475,-0.25592964259542705,-0.044280290280570005,0.3332277113465766,16640.337992690016
-0.02547124868677295,0.17416281287647745,0.13120034747313586,-0.3048578587420037,-0.10572909878852751,0.13069504586552014,14734.941125742258
-0.13546001746256675,0.22478900339084934,0.11746506422879846,-0.193717475295054,0.01799495325231994,-0.03107152809579412,7584.211338832749
-0.03136108409203124,-0.282981006096353,0.07940898696799645,-0.034723082785477415,-0.048047902875986745,0.31770408888183166,260.3467338910126
-0.16279923353935544,-0.18771809835405423,0.10269655438346449,0.1929328411011769,0.06010267914843714,-0.00521474274712851,15948.098780651871
-0.2687164895642742,-0.00864045881498509,0.0007538863986327506,-0.06390626744618692,0.2679626031861629,0.07254672626117323,5387.7759519260235
-0.22710820742451468,-0.07752220113204025,-0.023118602990847847,-0.05097011158171104,0.25022681042839773,0.12849231271374822,11653.697770580691
-0.11391211809064637,0.004389251959508678,0.013613025563843464,0.2753983366134082,0.10029909252711014,-0.27978758857291436,511.0188369938551
-0.026107860809420083,0.3366902776783058,0.09362453042375983,-0.20252155938672184,-0.06751666960509473,-0.13416871829159047,13244.040385366516
-0.1257089810622976,0.05401534409282814,-0.0441062486579749,0.19256075610970005,0.1698152297391001,-0.24657610020252574,7750.46851746563
-0.09198035325501061,-0.3364003620007611,0.023072021294999724,0.21132646092017937,0.06890833197745475,0.12507390108058355,9941.475974690253
-0.051218007851414185,0.150032185532868,0.22886558307944113,-0.0395114632408764,-0.1776475752074842,-0.11052072229198866,8298.116747493745
-0.06508083806227494,0.33880719184500524,-0.00796811290467905,-0.24796536443912712,0.07304895098360414,-0.09084182740587454,7017.43802603281
-0.07195735390066468,-0.09388109010124548,0.0036432349487945,-0.24539530406036866,0.06831411896903333,0.33927639416160826,11019.558106488385
-0.14104543083215523,0.2107480772409479,0.13232597401917826,-0.09604495986849043,0.008719456789589037,-0.11470311737244898,19458.213797496497
0.017438381336568855,0.07753273962054988,0.15291510738029546,0.17548486352103654,-0.17035348871186576,-0.2530176031415822,2255.5243047614294
-0.05703391627578476,0.09287439410573642,0.042717251473807324,-0.3461044343904815,0.014316664819443208,0.2532300402847395,6265.170568594272
0.2035266787879423,-0.12710672545507282,-0.10967572756895173,0.00260398203690999,-0.09385095121750196,0.12450274341816728,835.9541963062012
0.19026908752857744,0.14725440504464513,-0.1322045897029307,-0.21774849836875376,-0.05806449782799584,0.07049409332410334,14767.995172418006
0.08050310042343069,-0.09318144622709239,0.14522806525582077,0.09715265557887323,-0.22573116566943263,-0.00397120935178636,13150.24775318088
-0.20958194746068146,0.02708029528156005,0.08738150315833537,-0.13520456904683342,0.12220044431813284,0.1081242737652765,4292.714927999073
-0.09824815846185396,0.06302074965905147,0.20554124727133782,0.06483531655322336,-0.10729308878881888,-0.1278560662122713,8335.068803906743
-0.18381558283687036,0.00656316844198453,0.10146972876819045,-0.15856737498972906,0.08234585407962712,0.15200420654774086,12876.8386829639
0.16469068865316866,0.2510117239448921,-0.10231710473804143,-0.17636343602655927,-0.06237358390578738,-0.07464828791833991,13229.626534308827
0.1402127776413319,0.07033873383492699,-0.08165472474988678,-0.2791178153680274,-0.05855805287968002,0.2087790815331073,3409.542669675414
-0.06122433220916969,-0.3075684530231405,-0.055183078192570054,0.21613182126946887,0.11640741038104195,0.0914366317536644,17633.044714970973
0.0551844560324586,-0.0527692191618821,0.05362942838234939,0.30196475680425694,-0.10881388442030993,-0.24919553764237726,15560.163196169366
0.007188163220335688,-0.027940408178165742,-0.022875658687618518,-0.3068932297540678,0.015687495474266476,0.334833637932238,2679.0841634338203
-0.09847670899135338,0.0937076857950874,0.21319073053001963,-0.01980788404418708,-0.11471402155665975,-0.07389980175091322,17378.332528641575
-0.16851473922144028,-0.05813004842183503,-0.06537641898340463,0.12105981558163278,0.23389115820094053,-0.06292976715980218,14975.55756553709
-0.06687320051676435,0.2662734749645517,0.021423428311489353,-0.3376940041028606,0.04544977219768724,0.07142052913830339,15971.713081981618
-0.047291230875380195,0.15434482940360897,0.12466402108977329,-0.31045823803036626,-0.0773727901964915,0.15611340862675432,10866.904611678054
0.08186427405588775,0.3408169653439902,-0.04760070264875766,-0.22583435998054827,-0.03426357139104363,-0.11498260536343781,4416.758301229238
-0.04631167413364931,-0.3352760513401407,0.007015158256378143,0.043834625258795785,0.039296515851603556,0.29144142608134116,18369.17293179201
-0.04386492210812701,0.11122904035484385,0.23781890530216682,-0.1339340391485034,-0.1939539831816955,0.022704998793653702,11841.691553327526
0.25873610864210206,-0.05873401877006955,-0.2361823167282225,-0.05175803152791901,-0.02255379189748575,0.11049205029799124,6924.758189102929
0.16697034615973957,-0.1536406143940834,-0.09857558625061665,0.24812038600007513,-0.0683947598887211,-0.09447977160599114,5275.570585600395
0.1589115444251918,-0.19879661974134605,-0.13452991367292888,-0.06496319382617723,-0.024381630777396454,0.26375981356751615,18278.30954330264
-0.13721736007749852,0.19283313652242234,0.0983824223695552,0.06003801000845845,0.038834937728827235,-0.2528711465308766,8394.709226136414
-0.0663164180532439,0.06791104070588963,0.19140996239748603,-0.209165648720787,-0.12509354432615397,0.14125460801489403,10803.830313342618
-0.17332673611721003,-0.01954993955873844,-0.044032762413113505,0.1687890270534818,0.217359498541859,-0.14923908749474274,12168.843156100993
-0.1912893780105043,0.13134572370443864,-0.022284527482407723,0.06169742670119578,0.2135739054820302,-0.19304315040563916,16524.99656868316
-0.10622662490353138,0.1288624608291708,-0.03986423430636295,-0.2888488539151626,0.1460908592209785,0.15998639308599363,12471.263691242615
-0.050453082682761705,0.22880215191143383,0.04889345021713321,-0.3539749576980177,0.001559632478316442,0.12517280578659132,3534.2432316885206
-0.007822694449330533,-0.06264790223935146,-0.052667241958597164,-0.27046301439861486,0.06048993642037453,0.33311091663796,11825.147053070918
-0.021508193892886426,0.0810900543742153,-0.08794775436312025,0.2133217259145756,0.1094559482733294,-0.29441178028879184,9785.323339897182
-0.013676694951466176,-0.3306237549802081,0.0962884689902189,0.11571811542210568,-0.08261177402126799,0.21490563955809805,10958.155601807533
0.11221879005186608,0.007105401743230622,0.09741584297801073,0.03290328771025746,-0.2096346330265501,-0.040008689453498385,13990.412395810963
-0.1294684503243999,-0.297981355930575,0.0077267464403708176,0.19928591952909105,0.12174170390341411,0.09869543640148734,4916.223278082614
-0.22522815071953564,-0.14916233104688292,-0.015094823441703372,0.07737009630649119,0.24032297417516255,0.07179223474039445,3732.542911729604
0.04893667696805868,-0.10466316522999689,0.1637081620166363,-0.08500542691964942,-0.2126448389798488,0.18966859214964982,2211.6629559232215
0.02350305507728259,0.04635617242402229,0.2012722800760736,0.1258871811402281,-0.22477533513294434,-0.1722433535642545,5481.185050721074
-0.05179624830210913,-0.26785557520142456,0.08320682490749173,-0.05088141286037882,-0.0314105766054186,0.318736988061803,205.0007879918181
0.019604552105904345,-0.19905523846661152,0.18833951326384102,0.14517729755682557,-0.20794406535849516,0.05387794090978654,12587.194456591644
0.14094588672327088,-0.04337763324506851,0.01694957129114101,0.14946207984117815,-0.15789545799566546,-0.10608444659611314,5903.4461043948495
-0.13860067351000743,-0.28936027313340973,0.012440682084440801,0.09248893052355003,0.1261599914395299,0.19687134260986283,3745.7308940379553
-0.15551255549429693,0.11214493623007077,0.14887575429490874,0.0126163303249534,0.006636801203591124,-0.12476126655502283,1905.7610452160745
-0.09191816422578375,0.31466272670835166,0.05865249496485363,-0.2553694704849673,0.033265669280634735,-0.059293256223388914,5675.116149305093
0.06442766159533883,0.111896872381023,0.11338369560518231,0.1252523321211975,-0.17781135718471944,-0.2371492045022177,4298.487682613905
-0.02375017554069904,0.11596767692635014,0.2533103211342333,-0.023720255086654082,-0.22956014557396995,-0.09224742183970003,5712.074678218047
0.040659226987449844,0.021654797372521885,-0.07902354604963699,0.28998890964184365,0.03836431908011173,-0.31164370701437044,9428.19714939358
0.055905570865887336,0.1370759827738034,-0.1764016645290932,-0.003734616402716086,0.12049609368052594,-0.13334136637109256,10989.936421768161
0.189912536050356,-0.14280762740956893,-0.08355022703747146,0.12058952959495946,-0.1063623090260647,0.022218097814601483,16902.262311494032
-0.15982581365590032,-0.10301866805374178,-0.0732248345197925,0.06805856343587675,0.23305064815516174,0.03496010461787127,19770.194015683286
-0.10399457211848635,0.0597313907833121,-0.0059567855248516596,-0.3037417302516753,0.10995135764539772,0.24401033946836653,977.361724587027
-0.07138520635501264,0.04388793296732161,0.0012846313162084792,0.27882279786939473,0.07010057505647628,-0.32271073083670887,4642.365028723279
-0.1552009623439608,0.15989369080853932,0.020438274665467628,-0.2776681534221829,0.13476268768947863,0.11777446261363986,12866.228544964704
-0.08808893157311191,0.05197859915238951,-0.11507632369166383,0.01704367576963251,0.20316525527513915,-0.06902227492201492,3229.3312578335344
0.07447110306037323,-0.32461339321850824,-0.10816300711138326,0.1253123974059503,0.0336919040327005,0.19930099581254468,17402.91786738003
-0.11050272953928728,-0.3253863197970661,0.033018895341993024,0.15681544185228022,0.07748383421321847,0.1685708779447884,4348.048526100519
-0.13662190486915435,-0.1630451768531358,0.01691680632100704,-0.13544904287897475,0.11970509854534978,0.2984942197321022,14835.100777668978
0.09790449416570249,0.14448895186897956,-0.18181578436447637,-0.2054265035118569,0.08391129020897019,0.06093755164287214,13060.410264622022
0.2606928123399508,0.00383348314241652,-0.27407120233258375,-0.06481872666881561,0.013378389985011207,0.060985243526393125,15977.710230092593
-0.24945297438312786,-0.08798986413062806,0.02462281650501878,-0.03964360449147946,0.22483015787877886,0.1276334686221119,624.951245305232
-0.17662307502332325,-0.1801370868400344,0.07352543230704489,0.2158635743459781,0.10309764273354793,-0.03572648750593496,4591.480574886904
0.21034470243763084,-0.14550259653538908,-0.12815898752922836,0.11073489479615736,-0.08218571490603337,0.03476770173922293,14092.549982409184
0.24917306096144204,-0.04509692733260021,-0.22116776823360237,0.1281015290224476,-0.02800529272383814,-0.08300460168984429,1751.2501800224568
-0.2625702115119827,-0.03238411840642595,0.03087853248734283,-0.061429695167217614,0.2316916790252557,0.09381381357364768,611.7896638863863
-0.08759834890005294,-0.2719952267436393,-0.06437505051559442,0.15954978110329993,0.15197339943271948,0.11244544564034198,7142.6986739912145
0.03304788242333707,-0.18578695870833162,0.09675122788699277,0.3050534932495742,-0.12979911029770688,-0.11926653454124787,11795.639829435277
-0.11728576751045797,0.2368206658011538,-0.05317744671841058,-0.03685484851386593,0.1704632142311286,-0.19996581728728438,1044.4545476832045
-0.04615085146091706,-0.27428954375475834,0.12542615584451192,0.012065444529484194,-0.07927530438040065,0.2622240992252764,1313.2733241275507
-0.21004156465985904,-0.020689569660044732,-0.04690566811332679,-0.06323971967653766,0.25694723277483483,0.08392928933658646,870.0237211943129
-0.24886048410015146,0.10066377677342732,0.05286376325689323,-0.03917067570872273,0.19599672086246162,-0.06149310106470202,7903.015169350076
0.16715277554761482,0.12844651432666354,-0.2312404578279929,-0.08715518132494807,0.06408768228871728,-0.041291333001721775,13368.540920321155
0.1617239006428312,0.25325739648477247,-0.15121288876727437,-0.050794818240687455,-0.010511011861030026,-0.20246257824408131,3960.542236323392
0.14764134327168854,0.16997015086145034,-0.0720664722016855,0.09821363064062673,-0.07557487108973954,-0.26818378150208844,17525.32903408318
0.183119404342016,0.17809513030109692,-0.2150905031966012,-0.15533776168736188,0.03197109887614639,-0.022757368613732953,8647.781908896948
-0.018926601122106958,0.09294926114576557,0.06356488976823435,-0.34550954970478687,-0.04463828863499064,0.252560288559019,12392.829274199294
-0.12484609673862475,0.10926337770359641,-0.0913556913399956,-0.03536235462968038,0.21620178809777327,-0.0739010230739203,5808.534858699768
-0.03040309802138644,-0.14571601967889267,0.23816677674907427,0.03572544440920139,-0.20776367871628518,0.10999057526968845,12305.091469285526
0.10515289843979288,0.0386237964355175,0.09570737233875672,0.0820126948398713,-0.20086027080409355,-0.12063649127538582,19073.19924764645
-0.14302198723782855,0.2680265801213734,0.06013000280734418,-0.22143356112789314,0.08289198445185066,-0.04659301899348607,8960.294330481793
0.16460178119636504,0.15303259306358127,-0.13171488037768217,0.11400826777181705,-0.03288690080331347,-0.26704086083539325,4140.996765066285
-0.2753256074090398,-0.031015316910292176,0.03356522336296833,-0.012257962801656187,0.24176038406735786,0.043273279711949844,8507.345838107729
-0.02925556876172216,0.19896643935055502,0.1944750085151012,-0.19421112030902643,-0.16521943973170256,-0.004755319041531739,8891.485295275155
-0.03068863041826222,-0.08735936585139287,0.17617960936863003,-0.1619200952325667,-0.14549097893274807,0.24927946108395926,10152.349733439227
-0.08261585643968108,0.03643178652361638,0.2122275902960418,-0.14075917449232997,-0.1296117338382494,0.10432738796871564,10514.664996219159
-0.07473577462684036,0.2873019070495953,-0.01758887523029031,0.01259651169991989,0.09232464985867665,-0.2998984187495103,848.5838376509225
0.17112483882433752,-0.10383900821926752,-0.030188307110490555,0.0793708175911989,-0.14093653170301523,0.02446819062807693,3288.3817234024004
0.1829390317650771,0.005130702371390722,-0.24578548933476613,-0.07813783436779483,0.06284645759077602,0.07300713199639682,9004.543592347465
-0.013090504569161613,-0.32280715024602347,-0.05482869614782569,0.04428953694429771,0.06791920071884658,0.2785176133017169,14159.423412378415
-0.02556252981436659,-0.11963049337932205,0.2433212024837276,0.12788725947343846,-0.2177586726748453,-0.008256766094118424,15551.758166110672
0.010052468211094408,-0.07645017110731989,0.154796206333622,0.25693895545535667,-0.16484867455018437,-0.18048878434803825,15542.059989392894
-0.15221245339786774,0.26114468508643024,0.07781579632322522,-0.1618727294271566,0.07439665709230932,-0.0992719556592731,10055.575050184429
0.23833102130533765,-0.06819171964121674,-0.2663643291322866,0.08147696355232556,0.02803330780155724,-0.013285243911106397,19134.95186614495
0.04042428838316937,0.35294104918224245,-0.037317353814190615,-0.26113008125240905,-0.0031069345527002384,-0.09181096792983609,6637.474250797517
-0.041938453570823285,-0.10741781172819709,-0.1148091227952833,-0.10467762163248415,0.15674757638359485,0.21209543336068043,9629.163246920665
0.055475589218828975,-0.014931456848783584,-0.04664726109073335,0.31952448800406497,-0.008828328131962219,-0.3045930311552867,14967.479986820726
-0.2138703071281761,-0.029896399913942495,-0.04375840758970517,-0.05994146251431706,0.25762871470258186,0.08983786242824665,17156.790368790276
-0.16092211729353348,-0.11387895666351086,-0.0707188686262488,0.037917239947024596,0.23164098594029767,0.07596171671648955,8289.20110265823
-0.16911423111761245,0.06294893949228929,-0.050178556023846056,-0.1741729615512063,0.21929278712777978,0.11122402205891015,16973.690285346467
-0.04201339093924661,0.1840268280677532,0.20658510423048101,-0.1697053246639365,-0.1645717132695577,-0.014321503403819722,8891.418835014185
0.11734853445679277,-0.020512587002501793,-0.21937101703028322,-0.021457851409726572,0.10202248257426896,0.04197043841222201,14314.941685727084
-0.033837895055628626,0.07868248378521084,0.26582123801686147,-0.05925520125778355,-0.23198334296125386,-0.019427282527427026,168.96727157639458
-0.05703142004658847,0.16994885716942623,0.2085400374521597,-0.16043831023508798,-0.15150861740528307,-0.009510546934335442,504.02847341497915
0.18226890817186486,0.002132199433820593,-0.22994724403157585,0.13475934530591605,0.04767833583383929,-0.13689154473973514,18809.00987084177
0.15010253595846998,0.08671603020425592,-0.21654164584296778,0.07684384224438726,0.06643910988893331,-0.1635598724486405,2042.7589646238698
-0.2099196529812476,-0.05113195948554625,0.009525393997672254,0.19267411848608076,0.20039425899285213,-0.14154215900054104,13239.355808794153
-0.10600143438011161,-0.2429878925724423,0.07655940610500851,0.2949176258807589,0.029442028294851066,-0.05192973330832138,5665.174876422417
-0.035908632212226586,-0.10266046331866659,0.060577398385095106,0.34842764918364677,-0.024668766158112393,-0.24576718586497512,4016.8468755089084
0.11603242250522613,0.23418312923265094,-0.11776681631321452,0.062478976595728306,0.0017343938268577636,-0.29666210582837604,7766.683642295182
0.04696131741858862,0.2835671377541221,-0.08394974463997791,-0.3121781786918941,0.03698842719548865,0.028611040937772704,18518.031930169986
-0.24944244581615602,-0.0375889670312433,0.00830558627566682,0.12559190487055172,0.24113685955470857,-0.08800293783931433,11405.484195014382
-0.14444886404952612,0.05292068536073958,-0.04396909774645185,0.16992431429652444,0.1884179617704848,-0.2228449996572697,18334.29223915765
0.06093154864079815,-0.24904236532014906,0.055167625924973304,-0.041027698822617795,-0.11609917456297461,0.29007006414275743,14045.284816394498
0.10219492891287252,0.30167733182906353,-0.0907018714755407,-0.03443351127238177,-0.011493057419704484,-0.26724382055668033,10024.329033741738
-0.06944414190377118,-0.005961245518372932,0.07455929339877962,0.29784926182945703,-0.005115151477378815,-0.29188801631108496,10121.736670252776
0.0018309970564206642,0.21876954973343155,0.018315379110997648,0.15105656185789818,-0.020146376151433533,-0.36982611159132744,4376.415726587455
-0.11777711082291645,0.11075858925703537,0.08097275704335763,0.18722026021855329,0.03680435377953087,-0.29797884947558856,93.2704547009977
-0.22019694625623204,-0.08249720393887683,0.05769892429002674,0.16694426724526462,0.16249802198693875,-0.08444706330638506,8356.724880054317
-0.2318948755768323,0.05409890435308315,0.01605050657852628,-0.16200420018918793,0.2158443690135482,0.10790529583609602,11267.522206780703
-0.12186393955580366,-0.1722789601159675,0.021436416947977772,-0.14188370766448058,0.1004275225880232,0.31416266778043755,17531.23736846654
0.13852561716883136,-0.10020115646673532,-0.15956313461565663,0.2705687989806871,0.021037517454305488,-0.17036764251395686,13551.696804558189
0.24604541983837622,-0.0476113576353209,-0.17447782357151287,0.0372551522513498,-0.07156759627957651,0.010356205383963379,16846.660922069426
0.1857421483748309,0.10417470310083898,-0.168449740759389,-0.23785495125038422,-0.017292407641340015,0.13368024814954546,18523.2257384984
0.2507583329584077,0.05738528853345811,-0.1883877477654819,0.0017398054954255427,-0.06237058521877998,-0.05912509402888238,18822.317472672446
-0.08522798131204948,0.17768880427063682,-0.038548486579581376,0.1342372652331957,0.12377646788158461,-0.3119260695038374,16320.38303848788
0.07752123925233352,0.0800898723932892,-0.0010124161801385104,-0.3219194115773963,-0.07650882306543774,0.24182953918411118,2627.8921095888763
0.03694986615453982,-0.12019550164170774,-0.0008082867516829746,-0.23934172515751953,-0.03614157938643832,0.3595372267992308,6932.600299805281
-0.09747146626821404,0.23254605223208727,-0.05767283014646152,-0.24002962064180086,0.15514429643017674,0.007483568409717339,4170.04989051045
-0.2631588139729557,0.06760443264480864,0.04538737316707113,-0.03636313994779723,0.21777144078827262,-0.03124129269702361,17347.63074313047
-0.2437792820312515,0.132523451150873,0.025365898028207046,-0.02145742032552394,0.21841338399615476,-0.11106603082535636,15846.604386125158
0.12749830924388464,-0.08527624959757968,-0.2080794406343544,-0.07530681723619968,0.08058113140700551,0.160583066833781,6980.032813677189
